"","ID","Name","Sex","Age","Height","Weight","Team","Year","Sport","Medal"
"11505",115263,"Rok Stipevi","M",30,186,85,"Croatia",2016,"Basketball",NA
"11506",115279,"Velimir Stjepanovi","M",22,182,74,"Serbia",2016,"Swimming",NA
"11507",115279,"Velimir Stjepanovi","M",22,182,74,"Serbia",2016,"Swimming",NA
"11508",115279,"Velimir Stjepanovi","M",22,182,74,"Serbia",2016,"Swimming",NA
"11509",115291,"Gudrun Stock","F",21,168,62,"Germany",2016,"Cycling",NA
"11510",115298,"Emmanuel Stockbroekx","M",22,189,88,"Belgium",2016,"Hockey","Silver"
"11511",115322,"Jacob Petrus ""Jaap"" Stockmann","M",32,193,80,"Netherlands",2016,"Hockey",NA
"11512",115331,"Ashley Stoddart","F",23,172,70,"Australia",2016,"Sailing",NA
"11513",115345,"Gabriela Stoeva","F",22,169,63,"Bulgaria",2016,"Badminton",NA
"11514",115347,"Stefani Stoeva","F",20,174,64,"Bulgaria",2016,"Badminton",NA
"11515",115370,"Aurelia Stoica-Brdeanu","F",37,180,75,"Romania",2016,"Handball",NA
"11516",115383,"Goran Stojanovi","M",39,191,90,"Qatar",2016,"Handball",NA
"11517",115416,"Marcin Tomasz Stolarski","M",20,187,79,"Poland",2016,"Swimming",NA
"11518",115416,"Marcin Tomasz Stolarski","M",20,187,79,"Poland",2016,"Swimming",NA
"11519",115423,"Kyle Stolk","M",20,186,84,"Netherlands",2016,"Swimming",NA
"11520",115438,"Femke Stoltenborg","F",25,189,82,"Netherlands",2016,"Volleyball",NA
"11521",115456,"Brandon Michael Stone","M",23,180,65,"South Africa",2016,"Golf",NA
"11522",115459,"Genevra ""Gevvie"" Stone","F",31,183,71,"United States",2016,"Rowing","Silver"
"11523",115492,"Signe Marie Fidje Store","F",20,167,69,"Norway",2016,"Wrestling",NA
"11524",115498,"John Storey","M",29,186,85,"New Zealand",2016,"Rowing",NA
"11525",115509,"David Storl","M",26,198,117,"Germany",2016,"Athletics",NA
"11526",115532,"Samantha Jane Stosur","F",32,175,68,"Australia",2016,"Tennis",NA
"11527",115532,"Samantha Jane Stosur","F",32,175,68,"Australia",2016,"Tennis",NA
"11528",115532,"Samantha Jane Stosur","F",32,175,68,"Australia-1",2016,"Tennis",NA
"11529",115538,"Rebekah Ashley Stott","F",23,172,70,"New Zealand",2016,"Football",NA
"11530",115600,"Anthonique Strachan","F",22,168,57,"Bahamas",2016,"Athletics",NA
"11531",115600,"Anthonique Strachan","F",22,168,57,"Bahamas",2016,"Athletics",NA
"11532",115643,"Are Weierholt Strandli","M",27,181,69,"Norway",2016,"Rowing","Bronze"
"11533",115649,"Valeria Straneo","F",40,165,45,"Italy",2016,"Athletics",NA
"11534",115690,"Brooke Stratton","F",23,168,58,"Australia",2016,"Athletics",NA
"11535",115717,"Jrmy Stravius","M",28,190,86,"France",2016,"Swimming",NA
"11536",115717,"Jrmy Stravius","M",28,190,86,"France",2016,"Swimming",NA
"11537",115717,"Jrmy Stravius","M",28,190,86,"France",2016,"Swimming","Silver"
"11538",115717,"Jrmy Stravius","M",28,190,86,"France",2016,"Swimming",NA
"11539",115717,"Jrmy Stravius","M",28,190,86,"France",2016,"Swimming",NA
"11540",115750,"Vadim Nikolayevich Streltsov","M",30,170,94,"Belarus",2016,"Weightlifting","Silver"
"11541",115758,"Ivan Alekseyevich Stretovich","M",19,170,59,"Russia",2016,"Gymnastics","Silver"
"11542",115758,"Ivan Alekseyevich Stretovich","M",19,170,59,"Russia",2016,"Gymnastics",NA
"11543",115758,"Ivan Alekseyevich Stretovich","M",19,170,59,"Russia",2016,"Gymnastics",NA
"11544",115758,"Ivan Alekseyevich Stretovich","M",19,170,59,"Russia",2016,"Gymnastics",NA
"11545",115790,"Manuel trlek","M",27,182,82,"Croatia",2016,"Handball",NA
"11546",115796,"Martin Strobel","M",30,189,90,"Germany",2016,"Handball","Bronze"
"11547",115798,"Rolands trobinders","M",24,190,103,"Latvia",2016,"Athletics",NA
"11548",115810,"Willem ""Wim"" Stroetinga","M",31,176,70,"Netherlands",2016,"Cycling",NA
"11549",115817,"Nataliya Yevhenivna Strohova","F",23,169,65,"Ukraine",2016,"Athletics",NA
"11550",115830,"Carin Strmberg","F",23,184,83,"Sweden",2016,"Handball",NA
"11551",115836,"Mris trombergs","M",29,186,90,"Latvia",2016,"Cycling",NA
"11552",115869,"Jan-Lennard Struff","M",26,196,87,"Germany",2016,"Tennis",NA
"11553",115883,"Ioana Strungaru (Crciun-)","F",27,180,77,"Romania",2016,"Rowing","Bronze"
"11554",115892,"Martina Strutz","F",34,159,58,"Germany",2016,"Athletics",NA
"11555",115894,"Hans Struzyna","M",27,188,91,"United States",2016,"Rowing",NA
"11556",115895,"Barbora Strcov (-Zhlavov)","F",30,164,60,"Czech Republic",2016,"Tennis",NA
"11557",115895,"Barbora Strcov (-Zhlavov)","F",30,164,60,"Czech Republic-1",2016,"Tennis","Bronze"
"11558",115922,"Bianca Stuart","F",28,NA,NA,"Bahamas",2016,"Athletics",NA
"11559",115949,"Jennifer ""Jenn"" Stuczynski-Suhr","F",34,183,66,"United States",2016,"Athletics",NA
"11560",116018,"Ronja Fini Sturm","F",20,165,55,"Germany",2016,"Rowing",NA
"11561",116034,"Khrystyna Petrivna Stuy","F",28,168,60,"Ukraine",2016,"Athletics",NA
"11562",116036,"Zdenk tybar","M",30,183,72,"Czech Republic",2016,"Cycling",NA
"11563",116059,"Su Bingtian","M",26,173,70,"China",2016,"Athletics",NA
"11564",116059,"Su Bingtian","M",26,173,70,"China",2016,"Athletics",NA
"11565",116071,"Su Xinyue","F",24,178,94,"China",2016,"Athletics",NA
"11566",116074,"Derek Sua","M",28,NA,NA,"Samoa",2016,"Judo",NA
"11567",116082,"Carla Surez Navarro","F",27,162,62,"Spain",2016,"Tennis",NA
"11568",116082,"Carla Surez Navarro","F",27,162,62,"Spain-1",2016,"Tennis",NA
"11569",116082,"Carla Surez Navarro","F",27,162,62,"Spain-1",2016,"Tennis",NA
"11570",116085,"Charly Coronel Suarez","M",27,168,60,"Philippines",2016,"Boxing",NA
"11571",116102,"Leonel Surez Fajardo","M",28,181,68,"Cuba",2016,"Athletics",NA
"11572",116121,"Jamie Chen Subandhi","F",26,163,58,"United States",2016,"Badminton",NA
"11573",116128,"Albert Subirats Altes","M",29,190,85,"Venezuela",2016,"Swimming",NA
"11574",116128,"Albert Subirats Altes","M",29,190,85,"Venezuela",2016,"Swimming",NA
"11575",116135,"Nora Subschinski","F",28,159,57,"Germany",2016,"Diving",NA
"11576",116135,"Nora Subschinski","F",28,159,57,"Germany",2016,"Diving",NA
"11577",116139,"Mara Beln Succi","F",30,177,72,"Argentina",2016,"Hockey",NA
"11578",116165,"Marina Vladimirovna Sudakova (Yartseva-)","F",27,165,66,"Russia",2016,"Handball","Gold"
"11579",116211,"Tommy Sugiarto","M",28,175,71,"Indonesia",2016,"Badminton",NA
"11580",116213,"Aiko Sugihara","F",16,146,35,"Japan",2016,"Gymnastics",NA
"11581",116213,"Aiko Sugihara","F",16,146,35,"Japan",2016,"Gymnastics",NA
"11582",116213,"Aiko Sugihara","F",16,146,35,"Japan",2016,"Gymnastics",NA
"11583",116213,"Aiko Sugihara","F",16,146,35,"Japan",2016,"Gymnastics",NA
"11584",116213,"Aiko Sugihara","F",16,146,35,"Japan",2016,"Gymnastics",NA
"11585",116221,"Sayuri Sugimoto","F",20,167,49,"Japan",2016,"Rhythmic Gymnastics",NA
"11586",116227,"Yuichi Sugita","M",27,173,66,"Japan",2016,"Tennis",NA
"11587",116229,"Taizo Sugitani","M",40,170,63,"Japan",2016,"Equestrianism",NA
"11588",116229,"Taizo Sugitani","M",40,170,63,"Japan",2016,"Equestrianism",NA
"11589",116244,"Mahau Camargo Suguimati","M",31,184,78,"Brazil",2016,"Athletics",NA
"11590",116246,"Suh Hyo-Won","F",29,159,54,"South Korea",2016,"Table Tennis",NA
"11591",116246,"Suh Hyo-Won","F",29,159,54,"South Korea",2016,"Table Tennis",NA
"11592",116263,"Sui Ran","M",24,193,96,"China",2016,"Basketball",NA
"11593",116278,"Diana Sujew","F",25,166,53,"Germany",2016,"Athletics",NA
"11594",116282,"Suk Hyun-Jun","M",25,190,82,"South Korea",2016,"Football",NA
"11595",116301,"Aleksandr Nikolayevich Sukhorukov","M",28,196,93,"Russia",2016,"Swimming",NA
"11596",116301,"Aleksandr Nikolayevich Sukhorukov","M",28,196,93,"Russia",2016,"Swimming",NA
"11597",116303,"Pavel Vladimirovich Sukhov","M",28,179,75,"Russia",2016,"Fencing",NA
"11598",116303,"Pavel Vladimirovich Sukhov","M",28,179,75,"Russia",2016,"Fencing",NA
"11599",116310,"Sandro Sukno","M",26,200,93,"Croatia",2016,"Water Polo","Silver"
"11600",116329,"Niklas Sle","M",20,195,95,"Germany",2016,"Football","Silver"
"11601",116375,"Monique Sullivan","F",27,167,50,"Canada",2016,"Cycling",NA
"11602",116375,"Monique Sullivan","F",27,167,50,"Canada",2016,"Cycling",NA
"11603",116375,"Monique Sullivan","F",27,167,50,"Canada",2016,"Cycling",NA
"11604",116388,"Faye Sultan Hussain","F",21,182,67,"Individual Olympic Athletes",2016,"Swimming",NA
"11605",116409,"Eunice Jepkoech Sum","F",28,170,54,"Kenya",2016,"Athletics",NA
"11606",116424,"Jemima Jelagat Sumgong","F",31,160,45,"Kenya",2016,"Athletics","Gold"
"11607",116443,"Laura Ann Summerton-Hodges","F",32,190,78,"Australia",2016,"Basketball",NA
"11608",116451,"Sarat Sumpradit","M",22,181,94,"Thailand",2016,"Weightlifting",NA
"11609",116479,"Sun Man","M",20,188,70,"China",2016,"Rowing",NA
"11610",116480,"Sun Meichen","F",17,175,63,"China",2016,"Swimming",NA
"11611",116481,"Sun Mengran","F",24,195,83,"China",2016,"Basketball",NA
"11612",116482,"Sun Mengxin","F",23,190,84,"China",2016,"Basketball",NA
"11613",116497,"Sun Wei","M",23,193,69,"China",2016,"Fencing",NA
"11614",116499,"Sun Wenyan","F",26,170,58,"China",2016,"Synchronized Swimming","Silver"
"11615",116499,"Sun Wenyan","F",26,170,58,"China",2016,"Synchronized Swimming","Silver"
"11616",116500,"Sun Xiao","F",24,167,57,"China",2016,"Hockey",NA
"11617",116504,"Sun Yanan","F",23,161,51,"China",2016,"Wrestling","Bronze"
"11618",116505,"Sun Yang","M",24,198,89,"China",2016,"Swimming","Gold"
"11619",116505,"Sun Yang","M",24,198,89,"China",2016,"Swimming","Silver"
"11620",116505,"Sun Yang","M",24,198,89,"China",2016,"Swimming",NA
"11621",116506,"Sun Yating","F",28,180,76,"China",2016,"Water Polo",NA
"11622",116511,"Sun Yiwen","F",24,177,63,"China",2016,"Fencing","Bronze"
"11623",116511,"Sun Yiwen","F",24,177,63,"China",2016,"Fencing","Silver"
"11624",116514,"Sun Yujie","F",23,185,78,"China",2016,"Fencing",NA
"11625",116514,"Sun Yujie","F",23,185,78,"China",2016,"Fencing","Silver"
"11626",116595,"Inkululeko Suntele","M",22,NA,NA,"Lesotho",2016,"Boxing",NA
"11627",116609,"Puttita Supajirakul","F",20,184,72,"Thailand",2016,"Badminton",NA
"11628",116631,"Dimitriana Surdu","F",22,174,93,"Moldova",2016,"Athletics",NA
"11629",116635,"Glenn N. R. Surgeloose","M",26,182,82,"Belgium",2016,"Swimming",NA
"11630",116635,"Glenn N. R. Surgeloose","M",26,182,82,"Belgium",2016,"Swimming",NA
"11631",116635,"Glenn N. R. Surgeloose","M",26,182,82,"Belgium",2016,"Swimming",NA
"11632",116635,"Glenn N. R. Surgeloose","M",26,182,82,"Belgium",2016,"Swimming",NA
"11633",116660,"Debby Susanto","F",27,161,51,"Indonesia-2",2016,"Badminton",NA
"11634",116670,"Tadas ukeviius","M",31,177,64,"Lithuania",2016,"Athletics",NA
"11635",116694,"Glenn Victor Sutanto","M",26,183,74,"Indonesia",2016,"Swimming",NA
"11636",116698,"Tina utej","F",27,173,58,"Slovenia",2016,"Athletics",NA
"11637",116700,"Gal Suter","M",24,176,70,"Switzerland",2016,"Cycling",NA
"11638",116709,"Charlotte Sutherland","F",25,180,76,"Australia",2016,"Rowing",NA
"11639",116713,"Gavin Ben Sutherland","M",37,186,78,"Zimbabwe",2016,"Archery",NA
"11640",116734,"Taryn Suttie","F",25,183,103,"Canada",2016,"Athletics",NA
"11641",116799,"Ayaka Suzuki","F",26,168,65,"Japan",2016,"Rugby Sevens",NA
"11642",116800,"Ayuko Suzuki","F",24,154,38,"Japan",2016,"Athletics",NA
"11643",116824,"Musashi Suzuki","M",22,185,75,"Japan",2016,"Football",NA
"11644",116828,"Satomi Suzuki","F",25,168,62,"Japan",2016,"Swimming",NA
"11645",116828,"Satomi Suzuki","F",25,168,62,"Japan",2016,"Swimming",NA
"11646",116846,"Filip vb","M",33,173,78,"Czech Republic",2016,"Canoeing",NA
"11647",116859,"Lasse Jemon Svan Hansen","M",32,185,85,"Denmark",2016,"Handball","Gold"
"11648",116884,"Lucie Svcen","F",18,175,60,"Czech Republic",2016,"Swimming",NA
"11649",116884,"Lucie Svcen","F",18,175,60,"Czech Republic",2016,"Swimming",NA
"11650",116926,"Sven Ludwig Svennerstl","M",25,184,72,"Sweden",2016,"Equestrianism",NA
"11651",116926,"Sven Ludwig Svennerstl","M",25,184,72,"Sweden",2016,"Equestrianism",NA
"11652",116927,"Anna Malvina Svennung","F",31,178,74,"Sweden",2016,"Rowing",NA
"11653",116968,"Erik Marcus Svensson","M",26,176,68,"Sweden",2016,"Shooting","Silver"
"11654",117010,"Elina Mykhailivna Svitolina","F",21,174,60,"Ukraine",2016,"Tennis",NA
"11655",117010,"Elina Mykhailivna Svitolina","F",21,174,60,"Ukraine-1",2016,"Tennis",NA
"11656",117012,"David Svoboda","M",31,183,76,"Czech Republic",2016,"Modern Pentathlon",NA
"11657",117025,"Petr Svoboda","M",31,195,90,"Czech Republic",2016,"Athletics",NA
"11658",117059,"Isabel Marques Swan","F",32,181,69,"Brazil",2016,"Sailing",NA
"11659",117061,"Lianna Catherine Swan","F",19,165,67,"Pakistan",2016,"Swimming",NA
"11660",117067,"Matthew Swann","M",27,170,64,"Australia",2016,"Hockey",NA
"11661",117068,"Polly Ann M. Swann","F",28,185,76,"Great Britain",2016,"Rowing","Silver"
"11662",117088,"Brooke Sweat (Youngquist-)","F",30,173,70,"United States-2",2016,"Beach Volleyball",NA
"11663",117108,"Kirsten Sweetland","F",27,163,49,"Canada",2016,"Triathlon",NA
"11664",117139,"Justyna wity","F",23,165,57,"Poland",2016,"Athletics",NA
"11665",117139,"Justyna wity","F",23,165,57,"Poland",2016,"Athletics",NA
"11666",117144,"Joel Swift","M",26,190,103,"Australia",2016,"Water Polo",NA
"11667",117164,"Jan witkowski","M",22,198,104,"Poland",2016,"Swimming",NA
"11668",117164,"Jan witkowski","M",22,198,104,"Poland",2016,"Swimming",NA
"11669",117164,"Jan witkowski","M",22,198,104,"Poland",2016,"Swimming",NA
"11670",117165,"Ewa Nikola Swoboda","F",19,167,60,"Poland",2016,"Athletics",NA
"11671",117165,"Ewa Nikola Swoboda","F",19,167,60,"Poland",2016,"Athletics",NA
"11672",117177,"Mame-Marie Sy-Diop","F",31,185,82,"Senegal",2016,"Basketball",NA
"11673",117182,"Toni Syarifudin","M",25,164,68,"Indonesia",2016,"Cycling",NA
"11674",117190,"Kseniya Volodymyrivna Sydorenko","F",30,178,60,"Ukraine",2016,"Synchronized Swimming",NA
"11675",117212,"Ji Skora","M",21,190,91,"Czech Republic",2016,"Athletics",NA
"11676",117221,"Adla Skorov-Bruns","F",29,171,60,"Czech Republic",2016,"Shooting",NA
"11677",117221,"Adla Skorov-Bruns","F",29,171,60,"Czech Republic",2016,"Shooting",NA
"11678",117223,"Miriam Fatime Sylla","F",21,184,80,"Italy",2016,"Volleyball",NA
"11679",117237,"Nikolas Sylvester","M",16,NA,NA,"Saint Vincent and the Grenadines",2016,"Swimming",NA
"11680",117258,"Ondej Synek","M",33,199,105,"Czech Republic",2016,"Rowing","Bronze"
"11681",117268,"Kamil Syprzak","M",25,207,118,"Poland",2016,"Handball",NA
"11682",117302,"Elmira Anuarbekovna Syzdykova","F",24,172,69,"Kazakhstan",2016,"Wrestling","Bronze"
"11683",117308,"Norbert Szabin","M",33,182,97,"Hungary",2016,"Shooting",NA
"11684",117315,"Barbara Szab","F",26,173,57,"Hungary",2016,"Athletics",NA
"11685",117322,"Gabriella Timea Szab","F",29,170,62,"Hungary",2016,"Canoeing","Gold"
"11686",117322,"Gabriella Timea Szab","F",29,170,62,"Hungary",2016,"Canoeing","Gold"
"11687",117342,"Matyas Szabo","M",24,183,82,"Germany",2016,"Fencing",NA
"11688",117354,"Tnde Szab","F",27,154,46,"Hungary",2016,"Athletics",NA
"11689",117407,"Emese Judit Szsz","F",33,176,71,"Hungary",2016,"Fencing","Gold"
"11690",117426,"Piotr Szczepaski","M",28,180,76,"Poland",2016,"Canoeing",NA
"11691",117436,"Sze Hang Yu","F",28,168,65,"Hong Kong",2016,"Swimming",NA
"11692",117467,"Ferenc Szekszrdi","M",36,178,79,"Australia",2016,"Canoeing",NA
"11693",117467,"Ferenc Szekszrdi","M",36,178,79,"Australia",2016,"Canoeing",NA
"11694",117491,"Ferenc Szentirmai","M",32,180,75,"Ukraine",2016,"Equestrianism",NA
"11695",117491,"Ferenc Szentirmai","M",32,180,75,"Ukraine",2016,"Equestrianism",NA
"11696",117523,"ron Szilgyi","M",26,180,78,"Hungary",2016,"Fencing","Gold"
"11697",117529,"Lilina Szilgyi","F",19,176,63,"Hungary",2016,"Swimming",NA
"11698",117529,"Lilina Szilgyi","F",19,176,63,"Hungary",2016,"Swimming",NA
"11699",117536,"Balazs Marton Sziranyi Somogyi","M",33,196,106,"Spain",2016,"Water Polo",NA
"11700",117540,"Mrton Szivs","M",34,192,95,"Hungary",2016,"Water Polo",NA
"11701",117548,"Matylda Szlzak-Kowal","F",27,170,51,"Poland",2016,"Athletics",NA
"11702",117550,"Sawomir Szmal","M",39,186,96,"Poland",2016,"Handball",NA
"11703",117562,"Bernadette-Cynthia Szcs","F",21,159,48,"Romania",2016,"Table Tennis",NA
"11704",117566,"Szandra Szgedi","F",27,158,63,"Ghana",2016,"Judo",NA
"11705",117593,"Henryk Jzef Szost","M",34,186,70,"Poland",2016,"Athletics",NA
"11706",117601,"Micha Szpakowski","M",27,195,103,"Poland",2016,"Rowing",NA
"11707",117610,"Anna Sztankovics","F",20,177,63,"Hungary",2016,"Swimming",NA
"11708",117610,"Anna Sztankovics","F",20,177,63,"Hungary",2016,"Swimming",NA
"11709",117624,"Gabriella Szcs","F",28,183,74,"Hungary",2016,"Water Polo",NA
"11710",117625,"Gabriella Ibolya Szcs","F",31,184,78,"Romania",2016,"Handball",NA
"11711",117642,"Agnieszka Szwarng","F",29,165,51,"Poland",2016,"Athletics",NA
"11712",117644,"Micha Szyba","M",28,196,97,"Poland",2016,"Handball",NA
"11713",117658,"Oliver Szymanski","M",26,183,73,"Germany",2016,"Sailing",NA
"11714",117673,"T  Thanh Huyn","F",22,170,58,"Vietnam",2016,"Rowing",NA
"11715",117674,"Marie-Jose Ta Lou","F",27,159,50,"Cote d'Ivoire",2016,"Athletics",NA
"11716",117674,"Marie-Jose Ta Lou","F",27,159,50,"Cote d'Ivoire",2016,"Athletics",NA
"11717",117677,"Rein Taarame","M",29,185,75,"Estonia",2016,"Cycling",NA
"11718",117690,"Mary Joy Tabal","F",27,149,45,"Philippines",2016,"Athletics",NA
"11719",117692,"Chiara Tabani","F",21,176,72,"Italy",2016,"Water Polo","Silver"
"11720",117714,"Bilal Tabti","M",23,175,62,"Algeria",2016,"Athletics",NA
"11721",117717,"Miguel Luis Tabuena","M",21,168,66,"Philippines",2016,"Golf",NA
"11722",117719,"Carlo Tacchini","M",21,176,73,"Italy",2016,"Canoeing",NA
"11723",117719,"Carlo Tacchini","M",21,176,73,"Italy",2016,"Canoeing",NA
"11724",117720,"Luciano Taccone","M",27,176,63,"Argentina",2016,"Triathlon",NA
"11725",117729,"Haruka Tachimoto","F",26,168,70,"Japan",2016,"Judo","Gold"
"11726",117730,"Ersin Tacir","M",31,170,71,"Turkey",2016,"Athletics",NA
"11727",117747,"Zersenay Tadesse Habtesilase","M",34,160,54,"Eritrea",2016,"Athletics",NA
"11728",117754,"Patricia Nooroa ""Pat"" Taea","F",23,170,67,"Cook Islands",2016,"Athletics",NA
"11729",117757,"Sapsiree Taerattanachai","F",24,170,59,"Thailand",2016,"Badminton",NA
"11730",117770,"Hassan Taftian","M",23,187,68,"Iran",2016,"Athletics",NA
"11731",117816,"Hassan Saman Tahmasebi","M",31,180,85,"Azerbaijan",2016,"Wrestling",NA
"11732",117820,"Roger Tahull Compte","M",19,195,105,"Spain",2016,"Water Polo",NA
"11733",117824,"Tai Tzu-Ying","F",22,163,57,"Chinese Taipei",2016,"Badminton",NA
"11734",117826,"Mohamed Al-Taieb","M",19,187,73,"Tunisia",2016,"Rowing",NA
"11735",117835,"Kaspar Taimsoo","M",29,194,95,"Estonia",2016,"Rowing","Bronze"
"11736",117854,"Jeremy Taiwo","M",26,193,91,"United States",2016,"Athletics",NA
"11737",117887,"Jlia Takcs Nyerges","F",27,171,53,"Spain",2016,"Athletics",NA
"11738",117890,"Krisztin Takcs","M",30,186,85,"Hungary",2016,"Swimming",NA
"11739",117890,"Krisztin Takcs","M",30,186,85,"Hungary",2016,"Swimming",NA
"11740",117891,"Orsolya Takcs","F",31,190,83,"Hungary",2016,"Water Polo",NA
"11741",117895,"Maki Takada","F",26,183,78,"Japan",2016,"Basketball",NA
"11742",117905,"Tammy Galera Takagi","F",25,161,59,"Brazil",2016,"Diving",NA
"11743",117908,"Ayaka Takahashi","F",26,165,60,"Japan",2016,"Badminton","Gold"
"11744",117909,"Bruna Takahashi","F",16,170,54,"Brazil",2016,"Table Tennis",NA
"11745",117913,"Eiki Takahashi","M",23,176,58,"Japan",2016,"Athletics",NA
"11746",117921,"Kenji Takahashi","M",33,186,77,"Japan",2016,"Sailing",NA
"11747",117924,"Masanao Takahashi","M",34,170,65,"Japan",2016,"Equestrianism",NA
"11748",117924,"Masanao Takahashi","M",34,170,65,"Japan",2016,"Equestrianism",NA
"11749",117927,"Miho Takahashi","F",23,161,56,"Japan",2016,"Swimming",NA
"11750",117965,"Anju Takamizawa","F",20,165,51,"Japan",2016,"Athletics",NA
"11751",117975,"Sena Takano","F",18,165,65,"Japan",2016,"Sailing",NA
"11752",117981,"Hiroaki Takao","M",24,156,56,"Japan",2016,"Weightlifting",NA
"11753",117986,"Kei Takase","M",27,180,67,"Japan",2016,"Athletics",NA
"11754",117991,"Yuka Takashima","F",28,153,39,"Japan",2016,"Athletics",NA
"11755",117998,"Sohsuke Takatani","M",27,178,81,"Japan",2016,"Wrestling",NA
"11756",117999,"Naohisa Takato","M",23,160,60,"Japan",2016,"Judo","Bronze"
"11757",118018,"Reiko Takeda","F",31,151,48,"Japan",2016,"Equestrianism",NA
"11758",118018,"Reiko Takeda","F",31,151,48,"Japan",2016,"Equestrianism",NA
"11759",118028,"Koji Takei","M",26,176,78,"Japan",2016,"Water Polo",NA
"11760",118040,"Aya Takeuchi","F",29,164,60,"Japan",2016,"Rugby Sevens",NA
"11761",118061,"Kuniaki Takizaki","M",38,151,55,"Cambodia",2016,"Athletics",NA
"11762",118074,"Lasha Talakhadze","M",22,197,160,"Georgia",2016,"Weightlifting","Gold"
